638 4 2116 0 0 0 1
641 4 1571 0 0 0 1
642 4 1756 0 1 0 0
643 4 3619 0 1 1 0
646 4 2300 0 0 0 1
647 4 408 0 0 0 1
649 4 1930 1 0 0 0
650 4 2986 0 1 0 1
652 4 4601 1 1 0 0
656 4 1562 0 0 0 1
658 4 6082 1 1 1 0
659 4 2988 0 1 1 0
661 4 1427 0 0 0 1
662 4 1746 1 0 0 0
666 4 2240 0 0 1 0
669 4 2319 1 0 0 0
670 4 158 0 0 1 0
671 4 2082 1 0 1 1
673 4 593 0 1 0 0
674 4 3650 0 1 0 1
675 4 3045 1 0 0 1
677 4 1442 1 0 0 0
678 4 1547 0 1 0 0
679 4 4278 1 0 1 0
681 4 4007 1 1 1 0
682 4 1929 0 1 0 0
685 4 2560 1 0 1 0
689 4 4561 0 0 1 1
694 4 2371 1 0 1 0
696 4 1683 0 0 0 1
697 4 84084 1 0 0 0
702 4 3214 1 1 0 1
703 4 965 0 0 0 1
707 4 1503 1 0 0 0
711 4 75820 1 0 0 0
712 4 32824 1 0 0 0
713 4 594 0 0 0 1
715 4 2886 0 1 1 0
716 4 49329 1 0 0 0
717 4 4251 1 0 0 1
719 4 1548 0 0 1 0
720 4 1848 0 1 0 0
721 4 1944 0 0 1 0
723 4 4395 0 0 1 1
724 4 3525 0 1 1 0
726 4 2264 1 0 0 1
727 4 2185 0 1 0 1
729 4 1903 1 0 0 0
730 4 1319 0 1 0 0
737 4 2929 0 0 1 1
739 4 4546 0 1 1 0
741 4 687 0 1 0 0
742 4 2509 1 1 0 0
743 4 1073 0 0 0 1
744 4 3335 0 1 0 1
745 4 1744 1 0 1 0
746 4 2337 0 1 1 0
747 4 1332 0 0 0 1
749 4 677 0 0 0 1
752 4 2332 0 1 0 1
754 4 2808 0 1 0 1
758 4 1158 0 1 0 0
762 4 2389 1 0 0 0
766 4 3461 1 0 1 0
769 4 1779 0 0 1 0
773 4 1803 1 0 0 0
776 4 1292 1 0 0 0
777 4 1899 0 0 0 1
778 4 1711 0 1 1 0
779 4 5336 1 1 1 0
786 4 2801 1 0 0 1
787 4 1038 1 0 0 0
788 4 3752 0 1 1 0
790 4 1415 1 0 0 0
797 4 2364 0 0 1 0
798 4 4202 1 1 0 0
801 4 2498 1 0 0 1
803 4 3839 1 0 0 1
804 4 2085 1 0 0 0
805 4 1513 1 0 0 0
808 4 2786 0 0 1 1
810 4 2939 0 1 0 1
812 4 1107 0 1 0 0
813 4 2128 0 0 0 1
818 4 2197 0 0 1 1
819 4 446 0 0 1 0
827 4 4104 0 1 0 0
831 4 1855 1 1 0 0
832 4 4603 1 1 0 1
833 4 408 1 0 0 0
834 4 2340 0 1 0 0
836 4 3960 0 1 1 0
837 4 3131 1 0 0 1
838 4 358 0 0 1 1
839 4 4447 1 0 0 1
840 4 621 0 1 0 0
841 4 1908 0 0 1 0
842 4 4245 0 1 0 1
843 4 830 1 0 1 0
845 4 5253 1 0 1 1
846 4 4276 1 0 1 0
849 4 4355 1 1 0 0
850 4 3701 1 0 1 0
851 4 2133 0 1 0 0
852 4 902 1 0 0 0
853 4 2032 0 0 0 1
854 4 2137 0 0 1 0
855 4 1783 0 1 0 0
856 4 2060 0 0 1 0
857 4 1997 1 1 0 0
858 4 2155 0 1 0 0
862 4 1554 0 0 1 0
863 4 795 0 1 0 0
865 4 3875 0 1 0 1
866 4 3669 0 1 1 0
868 4 1971 0 1 0 1
870 4 1648 0 1 0 0
871 4 1155 1 0 0 1
872 4 1537 0 0 0 1
878 4 3667 1 1 0 0
879 4 4128 1 0 1 0
880 4 1011 1 0 0 0
881 4 2369 0 0 1 1
882 4 2118 1 1 0 0
887 4 1039 0 0 1 0
889 4 4210 0 1 1 0
892 4 1334 0 1 0 0
893 4 3232 1 0 0 1
895 4 1604 1 0 0 0
898 4 3545 0 1 1 0
900 4 5405 1 0 1 1
902 4 1852 1 0 0 0
904 4 3708 1 1 0 0
906 4 1873 0 1 0 0
907 4 278 0 0 0 1
908 4 2250 0 0 1 1
911 4 1353 0 0 0 1
912 4 2351 0 0 1 0
915 4 2289 0 0 1 0
916 4 3440 1 1 0 1
917 4 2281 0 1 0 0
918 4 2213 0 0 0 1
919 4 6025 1 0 1 1
920 4 3464 1 0 0 1
922 4 2340 0 0 1 0
923 4 3778 0 1 1 1
924 4 1659 1 0 0 0
925 4 3197 0 1 0 1
926 4 4683 0 1 1 1
927 4 4255 0 1 0 1
929 4 1392 0 0 0 1
935 4 358 0 0 0 1
937 4 677 0 0 1 0
938 4 288 0 1 0 0
940 4 4054 1 1 0 0
946 4 1006 0 0 1 0
948 4 1946 0 0 0 1
950 4 2445 0 0 0 1
952 4 1501 0 1 0 1
956 4 1471 0 1 0 0
957 4 6151 0 1 1 1
958 4 2150 0 1 0 0
959 4 3160 0 1 1 0
960 4 4504 1 1 1 0
961 4 1711 1 0 0 0
966 4 2501 0 0 1 1
969 4 2333 0 0 0 1
970 4 4771 1 1 0 1
974 4 864 0 0 1 0
975 4 984 0 0 1 0
976 4 932 0 0 0 1
979 4 1537 1 0 0 0
984 4 2080 0 0 0 1
985 4 2974 0 1 0 1
989 4 1190 0 1 0 0
994 4 1889 1 0 1 0
995 4 2967 0 1 1 0
997 4 3346 0 1 1 0
998 4 540 1 0 0 0
1000 4 6051 1 1 0 1
1001 4 1947 0 0 1 1
1003 4 3762 0 1 1 1
1008 4 3845 1 1 0 0
1009 4 1681 0 0 1 0
1011 4 2386 0 1 0 0
1012 4 2463 1 0 0 0
1013 4 1804 0 0 1 0
1018 4 1704 0 0 1 0
1019 4 3400 1 0 0 1
1021 4 2577 0 1 1 0
1022 4 1665 1 0 0 0
1023 4 3438 1 0 0 1
1025 4 4115 0 0 1 1
1026 4 894 0 0 0 1
1028 4 9576 1 0 0 0
1029 4 5850 0 1 1 1
1030 4 1011 0 0 1 0
1034 4 1507 0 1 0 0
1036 4 4254 1 0 0 1
1038 4 3065 1 0 1 0
1040 4 4428 0 1 0 1
1042 4 2394 1 0 0 0
1044 4 2362 0 0 0 1
1048 4 3076 0 1 1 0
1050 4 2959 1 1 0 0
1051 4 3131 1 1 0 1
1052 4 1127 0 0 0 1
1054 4 5873 1 1 1 0
1055 4 3018 1 1 1 0
1056 4 2318 1 0 1 0
1058 4 1662 0 0 1 1
1061 4 1656 0 0 1 0
1068 4 3662 1 0 1 1
1070 4 2509 1 1 0 0
1071 4 3382 0 0 1 1
1072 4 5034 1 0 1 1
1073 4 2287 0 0 0 1
1076 4 2323 0 1 0 0
1080 4 2056 0 0 1 0
1081 4 1971 0 0 0 1
1082 4 1626 0 0 1 0
1086 4 2083 0 1 0 0
1087 4 1296 1 0 0 0
1089 4 1617 0 0 0 1
1092 4 2312 1 1 0 0
1093 4 4319 1 0 1 1
1096 4 1451 0 0 0 1
1100 4 1926 1 0 1 0
1101 4 3324 1 1 0 1
1104 4 1091 0 1 0 0
1105 4 1743 1 0 0 0
1106 4 473 1 0 0 0
1107 4 3512 0 1 0 1
1109 4 1708 1 0 1 0
1110 4 2163 0 0 1 1
1112 4 4986 1 0 1 1
1119 4 1766 0 1 0 0
1124 4 1422 0 1 0 0
1125 4 3457 0 0 1 1
1126 4 3455 1 0 1 0
1128 4 758 0 0 1 0
1129 4 3675 1 1 0 0
1132 4 1763 0 1 0 0
1137 4 2187 0 0 0 1
1138 4 2380 1 1 0 0
1141 4 2009 0 1 0 0
1145 4 4853 1 1 0 0
1147 4 3793 1 1 0 1
1148 4 2042 0 0 1 0
1156 4 2504 1 0 1 0
1157 4 4464 0 1 1 0
1158 4 1510 0 0 0 1
1159 4 455 1 0 0 0
1160 4 4235 1 0 1 0
1162 4 3216 0 0 1 1
1163 4 2033 0 0 0 1
1164 4 2318 0 0 1 1
1165 4 2249 1 0 0 0
1168 4 2315 0 1 0 0
1171 4 2101 1 0 1 0
1173 4 1899 0 1 0 1
1174 4 3196 0 1 1 1
1176 4 890 0 1 0 0
1181 4 2082 1 0 0 1
1183 4 2381 1 0 0 0
1184 4 4731 0 1 1 1
1185 4 2967 1 0 1 0
1186 4 1468 0 0 1 0
1188 4 4444 0 1 1 1
1189 4 2675 0 1 0 0
1191 4 2706 1 1 0 1
1193 4 722 1 0 0 0
1194 4 3835 1 0 1 0
1195 4 3395 0 1 0 1
1196 4 3552 1 0 0 1
1201 4 4424 1 0 1 0
1202 4 2483 1 0 0 0
1203 4 2595 0 1 1 0
1204 4 2150 0 0 1 0
1205 4 3467 0 1 0 1
1206 4 1444 0 0 0 1
1208 4 1663 0 1 0 0
1209 4 4674 0 0 1 1
1212 4 1279 1 0 0 1
1216 4 1419 0 1 0 1
1217 4 1739 1 0 1 0
1218 4 4384 1 0 1 0
1219 4 3292 1 1 0 0
1222 4 1752 1 0 0 0
1225 4 3696 1 0 0 0
1227 4 4400 1 0 1 0
1228 4 2190 0 0 0 1
1229 4 1853 0 0 0 1
1230 4 3648 0 1 0 1
1231 4 5422 1 1 0 1
1232 4 2042 1 0 0 0
1236 4 1642 1 0 0 0
1238 4 4663 1 1 1 0
1239 4 3489 1 0 1 0
1240 4 5227 1 0 1 1
1245 4 2993 0 1 0 1
1246 4 5602 1 1 0 1
1247 4 2936 1 1 1 0
1248 4 2576 1 1 0 0
1252 4 1170 1 0 0 0
1255 4 2821 1 1 0 0
1257 4 1837 0 0 0 1
1258 4 2426 0 1 1 0
1259 4 2306 1 0 0 0
1261 4 2448 1 1 0 0
1266 4 3437 0 0 1 1
1272 4 2378 0 1 0 0
1278 4 2208 0 1 0 0
1284 4 1072 0 1 0 0
1285 4 887 0 0 0 1
1291 4 778 0 0 1 0
1292 4 2067 0 0 1 0
1293 4 2397 1 1 0 1
1294 4 4094 1 0 0 1
1295 4 1671 1 0 0 0
1298 4 3231 1 0 1 0
1299 4 1498 1 0 0 0
1304 4 2389 0 1 0 0
1305 4 4732 0 1 0 1
1307 4 3109 0 0 1 1
1308 4 439 0 0 1 0
1312 4 386 0 0 1 0
1313 4 1803 1 0 0 0
1314 4 270389 1 0 0 0
1317 4 1656 1 0 0 0
1320 4 3484 1 0 1 0
1321 4 6002 1 0 1 1
1324 4 2179 0 1 0 1
1325 4 2820 0 1 0 1
1327 4 495 1 0 0 0
1328 4 1721 1 0 0 0
1332 4 2056 0 0 1 0
1334 4 1516 0 1 0 0
1335 4 2410 0 0 1 0
1337 4 107 1 0 0 0
1338 4 2466 0 0 0 1
1339 4 2054 0 0 1 0
1341 4 1662 0 1 0 0
1342 4 2463 0 0 0 1
1344 4 3891 1 1 1 0
1347 4 2284 0 0 0 1
1348 4 4072 0 1 1 0
1350 4 1990 0 1 1 0
1354 4 5979 0 1 1 1
1357 4 2144 1 0 0 0
1358 4 1987 0 1 0 0
1361 4 3904 0 1 0 1
1363 4 487 0 0 0 1
1364 4 1577 0 1 0 0
1367 4 4072 1 0 1 0
1368 4 2098 1 0 0 1
1369 4 4459 1 1 0 0
1370 4 168 0 0 0 1
1371 4 1002 0 1 0 0
1372 4 2134 0 0 0 1
1375 4 1931 0 0 0 1
1377 4 1206 0 0 1 0
1380 4 2036 1 0 0 0
1383 4 2216 0 0 1 1
1384 4 1908 0 0 1 0
1385 4 2957 1 1 0 0
1386 4 2147 0 0 1 0
1388 4 1816 0 1 0 1
1390 4 1945 1 0 0 0
1391 4 2355 0 0 1 0
1393 4 3437 0 1 0 1
1394 4 3381 0 1 1 0
1396 4 235 0 0 0 1
1397 4 840 0 0 0 1
1400 4 3734 1 0 0 1
1402 4 4567 1 0 0 1
1404 4 2038 0 0 1 0
1405 4 1993 0 0 1 0
1409 4 2512 1 1 0 1
1412 4 1828 0 0 0 1
1414 4 2460 0 1 0 0
1416 4 2469 0 0 1 1
1417 4 1295 0 0 1 0
1423 4 2337 1 1 0 0
1425 4 1765 0 0 0 1
1426 4 1263 0 0 0 1
1429 4 3473 0 1 0 1
1432 4 5723 1 1 0 1
1439 4 668 0 1 0 0
1440 4 1005 0 1 0 0
1443 4 1622 0 1 0 0
1444 4 1009 0 1 0 0
1445 4 3592 1 0 1 0
1450 4 2323 1 1 0 0
1451 4 502 0 0 1 0
1454 4 2221 1 0 0 0
1455 4 1709 1 1 0 0
1457 4 2353 0 0 0 1
1459 4 4346 1 1 0 1
1462 4 2435 0 1 0 0
1464 4 2951 0 1 1 1
1465 4 827 0 0 0 1
1469 4 2599 0 1 0 1
1476 4 6180 0 1 1 1
1477 4 1220 0 0 1 0
1478 4 2298 0 0 0 1
1480 4 3077 0 1 1 1
1482 4 1150 0 1 0 0
1483 4 4286 0 0 1 1
1484 4 753 0 0 0 1
1486 4 2353 0 1 0 0
1487 4 3315 0 0 1 1
1488 4 2803 1 0 0 1
1490 4 1878 0 0 1 0
1491 4 3761 0 1 0 1
1493 4 2611 1 0 1 0
1495 4 5207 1 0 1 1
1498 4 4307 0 1 1 1
1502 4 3244 1 0 0 1
1503 4 895 0 1 0 0
1505 4 2979 0 1 0 1
1506 4 1760 0 1 1 0
1510 4 1289 1 0 0 1
1511 4 1461 0 0 0 1
1512 4 999 0 0 1 0
1516 4 11480 0 0 1 0
1517 4 1296 0 0 0 1
1521 4 558 1 0 0 0
1524 4 4089 1 0 0 1
1525 4 2081 0 0 1 0
1529 4 1931 0 0 1 0
1531 4 4851 1 1 1 0
1532 4 2977 1 0 0 1
1533 4 1913 0 1 1 0
1534 4 1463 0 0 1 0
1535 4 5200 1 1 0 1
1537 4 4277 0 0 1 1
1539 4 1233 0 0 1 0
1541 4 4156 1 0 0 1
1549 4 3640 1 1 0 0
1550 4 5010 1 1 1 0
1551 4 5420 1 1 0 1
1553 4 4762 1 1 1 0
1554 4 3122 0 1 0 1
1555 4 869 0 0 0 1
1557 4 3168 0 0 1 1
1566 4 1390 0 0 0 1
1568 4 2241 1 1 0 0
1569 4 3514 0 1 1 1
1574 4 3956 0 1 0 1
1576 4 454 0 0 1 0
1577 4 741 1 0 0 0
1578 4 906 1 0 0 0
1579 4 2342 0 0 1 1
1580 4 4237 1 0 0 1
1586 4 1632 0 1 0 0
1587 4 3595 0 0 1 1
1589 4 2394 0 1 0 0
1591 4 2633 1 1 0 1
1594 4 2698 1 1 0 0
1595 4 1373 0 0 0 1
1596 4 2881 0 1 1 1
1598 4 2309 0 0 1 0
1601 4 1143 0 0 0 1
1603 4 2405 1 1 0 0
1606 4 1803 1 0 1 0
1608 4 3112 1 1 0 1
1610 4 1811 1 0 0 0
1614 4 1626 0 0 1 0
1625 4 3231 0 1 0 1
1626 4 2408 0 1 0 0
1627 4 3957 0 1 0 1
1628 4 1964 0 0 0 1
1630 4 1651 0 1 1 0
1632 4 2457 0 1 1 1
1633 4 6254 1 0 1 1
1634 4 1523 0 0 1 0
1636 4 2895 1 1 0 0
1638 4 1038 0 1 0 0
1643 4 2068 0 0 1 0
1644 4 2416 0 1 1 1
1646 4 2765 0 1 1 0
1647 4 1298 0 0 0 1
1648 4 2135 1 0 0 0
1649 4 2335 0 0 0 1
1650 4 3428 0 1 1 0
1653 4 1546 1 0 1 0
1654 4 1738 0 1 0 0
1657 4 2227 1 0 0 1
1658 4 2678 0 1 1 0
1663 4 5442 0 1 1 1
1665 4 3186 0 1 0 1
1667 4 2054 0 1 0 1
1671 4 26004 1 0 0 0
1681 4 5594 1 1 0 1
1682 4 940 0 1 0 0
1683 4 3173 0 1 1 1
1685 4 1303 0 1 0 0
1689 4 2126 1 0 1 0
1691 4 1193 0 0 1 0
1694 4 2499 1 0 0 0
1695 4 2456 0 1 0 1
1700 4 2573 1 1 0 1
1702 4 3188 0 0 1 1
1703 4 3743 0 1 1 0
1707 4 5730 0 0 1 0
1708 4 2057 0 0 0 1
1709 4 3007 0 0 1 1
1710 4 4009 1 0 1 1
1711 4 1945 0 0 0 1
1712 4 4455 1 1 1 0
1714 4 3772 1 1 1 0
1717 4 5990 1 1 0 1
1720 4 1257 0 1 0 0
1721 4 2563 0 0 1 1
1727 4 3420 0 0 1 1
1730 4 3438 1 0 0 1
1731 4 2212 1 1 1 0
1732 4 1924 1 0 0 0
1734 4 16575 0 1 0 0
1738 4 2895 0 1 0 1
1739 4 1791 1 0 0 0
1742 4 2034 0 0 1 0
1743 4 3391 0 0 1 1
1748 4 4528 0 1 1 1
1750 4 2010 0 0 0 1
1752 4 2753 1 0 1 0
1756 4 3203 1 0 1 1
1760 4 2211 1 0 0 0
1766 4 3249 1 0 1 0
1767 4 3212 1 0 0 1
1772 4 3166 1 1 1 0
1773 4 4108 1 1 0 1
1776 4 1827 1 0 0 0
1777 4 8296 0 0 1 0
1781 4 1195 0 1 0 0
1783 4 2040 0 1 1 0
1785 4 3922 0 0 1 1
1790 4 4139 1 1 0 1
1792 4 2019 0 1 0 0
1795 4 1802 0 0 1 0
1796 4 1508 0 0 0 1
1802 4 2684 0 1 0 1
1807 4 2842 0 1 1 0
1810 4 2034 0 0 0 1
1812 4 7023 1 0 0 0
1813 4 9660 1 0 0 0
1815 4 2465 1 0 0 0
1817 4 1356 0 0 0 1
1819 4 2213 0 1 0 0
1820 4 1460 0 0 1 1
1823 4 880 0 0 1 0
1825 4 4768 0 1 1 1
1826 4 2310 1 0 0 0
1827 4 1110 0 1 0 0
1829 4 2221 0 0 1 0
1830 4 3486 1 1 0 0
1831 4 4120 0 0 1 1
1832 4 681 0 1 0 1
1833 4 2174 1 0 0 0
1834 4 3860 0 0 1 1
1835 4 1058 0 1 0 0
1837 4 3850 1 0 1 0
1840 4 2302 0 1 0 0
1843 4 1974 0 1 0 1
1844 4 2309 0 0 0 1
1845 4 4330 0 1 1 0
1846 4 3357 0 1 1 1
1850 4 1955 0 0 1 0
1851 4 957 0 0 1 0
1852 4 1533 1 1 0 0
1854 4 3951 1 1 0 1
1857 4 2007 0 1 0 0
1862 4 877 0 0 0 1
1864 4 2459 1 0 0 0
1865 4 3392 0 1 1 0
1866 4 1138 1 0 0 0
1867 4 3011 0 1 1 0
1868 4 2530 1 1 0 0
1869 4 1240 0 1 1 1
1870 4 2449 1 0 0 0
1871 4 1947 0 0 0 1
1873 4 950 0 0 0 1
1877 4 1796 0 0 1 0
1883 4 1832 0 0 1 0
1884 4 1752 0 0 0 1
1885 4 2455 0 1 0 0
1887 4 786 0 0 0 1
1889 4 1439 1 0 0 0
1891 4 1788 1 0 0 0
